;Date;Team1;Team2;Map;Event;event_type;event_tier
576;1/9/19;G2 (9);Renegades (16);inf  Inferno;StarLadder Major Berlin 2019;Majors;S
577;1/9/19;Renegades (11);G2 (16);d2  Dust2;StarLadder Major Berlin 2019;Majors;S
578;1/9/19;Renegades (16);G2 (11);vtg  Vertigo;StarLadder Major Berlin 2019;Majors;S
579;31/8/19;North (6);Liquid (16);d2  Dust2;StarLadder Major Berlin 2019;Majors;S
580;31/8/19;North (12);Liquid (16);mrg  Mirage;StarLadder Major Berlin 2019;Majors;S
581;31/8/19;CR4ZY (5);Astralis (16);vtg  Vertigo;StarLadder Major Berlin 2019;Majors;S
582;31/8/19;CR4ZY (31);Astralis (29);d2  Dust2;StarLadder Major Berlin 2019;Majors;S
583;31/8/19;CR4ZY (11);Astralis (16);inf  Inferno;StarLadder Major Berlin 2019;Majors;S
584;31/8/19;MOUZ (10);Vitality (16);mrg  Mirage;StarLadder Major Berlin 2019;Majors;S
585;31/8/19;Vitality (16);MOUZ (5);vtg  Vertigo;StarLadder Major Berlin 2019;Majors;S
586;31/8/19;FaZe (14);Renegades (16);vtg  Vertigo;StarLadder Major Berlin 2019;Majors;S
587;31/8/19;Renegades (3);FaZe (16);nuke  Nuke;StarLadder Major Berlin 2019;Majors;S
588;31/8/19;FaZe (19);Renegades (22);mrg  Mirage;StarLadder Major Berlin 2019;Majors;S
589;31/8/19;MIBR (4);Natus Vincere (16);inf  Inferno;StarLadder Major Berlin 2019;Majors;S
590;31/8/19;Natus Vincere (16);MIBR (11);mrg  Mirage;StarLadder Major Berlin 2019;Majors;S
591;31/8/19;AVANGAR (16);G2 (9);ovp  Overpass;StarLadder Major Berlin 2019;Majors;S
592;31/8/19;G2 (11);AVANGAR (16);inf  Inferno;StarLadder Major Berlin 2019;Majors;S
593;31/8/19;G2 (16);AVANGAR (9);d2  Dust2;StarLadder Major Berlin 2019;Majors;S
594;30/8/19;North (16);Ninjas in Pyjamas (4);d2  Dust2;StarLadder Major Berlin 2019;Majors;S
595;30/8/19;Ninjas in Pyjamas (8);North (16);trn  Train;StarLadder Major Berlin 2019;Majors;S
596;30/8/19;NRG (16);Astralis (4);nuke  Nuke;StarLadder Major Berlin 2019;Majors;S
597;30/8/19;Astralis (28);NRG (31);trn  Train;StarLadder Major Berlin 2019;Majors;S
598;30/8/19;Renegades (16);DreamEaters (8);trn  Train;StarLadder Major Berlin 2019;Majors;S
599;30/8/19;DreamEaters (10);Renegades (16);mrg  Mirage;StarLadder Major Berlin 2019;Majors;S
600;30/8/19;ENCE (16);Vitality (7);d2  Dust2;StarLadder Major Berlin 2019;Majors;S
601;30/8/19;Vitality (10);ENCE (16);nuke  Nuke;StarLadder Major Berlin 2019;Majors;S
602;30/8/19;FaZe (9);CR4ZY (16);mrg  Mirage;StarLadder Major Berlin 2019;Majors;S
603;30/8/19;MIBR (4);G2 (16);inf  Inferno;StarLadder Major Berlin 2019;Majors;S
604;30/8/19;AVANGAR (22);Liquid (18);ovp  Overpass;StarLadder Major Berlin 2019;Majors;S
605;30/8/19;Natus Vincere (17);MOUZ (19);nuke  Nuke;StarLadder Major Berlin 2019;Majors;S
606;29/8/19;Astralis (16);G2 (7);nuke  Nuke;StarLadder Major Berlin 2019;Majors;S
607;29/8/19;MIBR (8);ENCE (16);inf  Inferno;StarLadder Major Berlin 2019;Majors;S
608;29/8/19;Vitality (16);FaZe (7);d2  Dust2;StarLadder Major Berlin 2019;Majors;S
609;29/8/19;Liquid (9);NRG (16);d2  Dust2;StarLadder Major Berlin 2019;Majors;S
610;29/8/19;North (13);MOUZ (16);inf  Inferno;StarLadder Major Berlin 2019;Majors;S
611;29/8/19;Ninjas in Pyjamas (10);CR4ZY (16);trn  Train;StarLadder Major Berlin 2019;Majors;S
612;29/8/19;Natus Vincere (16);DreamEaters (7);ovp  Overpass;StarLadder Major Berlin 2019;Majors;S
613;29/8/19;Renegades (13);AVANGAR (16);vtg  Vertigo;StarLadder Major Berlin 2019;Majors;S
614;28/8/19;MIBR (16);Ninjas in Pyjamas (12);d2  Dust2;StarLadder Major Berlin 2019;Majors;S
615;28/8/19;Natus Vincere (17);G2 (19);ovp  Overpass;StarLadder Major Berlin 2019;Majors;S
616;28/8/19;FaZe (16);MOUZ (8);mrg  Mirage;StarLadder Major Berlin 2019;Majors;S
617;28/8/19;Vitality (16);North (9);inf  Inferno;StarLadder Major Berlin 2019;Majors;S
618;28/8/19;CR4ZY (9);Liquid (16);mrg  Mirage;StarLadder Major Berlin 2019;Majors;S
619;28/8/19;NRG (16);Renegades (14);d2  Dust2;StarLadder Major Berlin 2019;Majors;S
620;28/8/19;Astralis (16);DreamEaters (9);d2  Dust2;StarLadder Major Berlin 2019;Majors;S
621;28/8/19;ENCE (16);AVANGAR (5);ovp  Overpass;StarLadder Major Berlin 2019;Majors;S
622;3/3/19;ENCE (4);Astralis (16);inf  Inferno;IEM Katowice 2019;Majors;S
623;3/3/19;Astralis (16);ENCE (11);trn  Train;IEM Katowice 2019;Majors;S
624;2/3/19;MIBR (7);Astralis (16);inf  Inferno;IEM Katowice 2019;Majors;S
625;2/3/19;Astralis (16);MIBR (14);ovp  Overpass;IEM Katowice 2019;Majors;S
626;2/3/19;Natus Vincere (14);ENCE (16);mrg  Mirage;IEM Katowice 2019;Majors;S
627;2/3/19;ENCE (3);Natus Vincere (16);d2  Dust2;IEM Katowice 2019;Majors;S
628;2/3/19;Natus Vincere (14);ENCE (16);trn  Train;IEM Katowice 2019;Majors;S
629;1/3/19;Ninjas in Pyjamas (14);Astralis (16);d2  Dust2;IEM Katowice 2019;Majors;S
630;1/3/19;Astralis (16);Ninjas in Pyjamas (2);mrg  Mirage;IEM Katowice 2019;Majors;S
631;1/3/19;Renegades (12);MIBR (16);trn  Train;IEM Katowice 2019;Majors;S
632;1/3/19;MIBR (16);Renegades (6);d2  Dust2;IEM Katowice 2019;Majors;S
633;28/2/19;ENCE (19);Liquid (16);inf  Inferno;IEM Katowice 2019;Majors;S
634;28/2/19;Liquid (11);ENCE (16);mrg  Mirage;IEM Katowice 2019;Majors;S
635;28/2/19;FaZe (7);Natus Vincere (16);mrg  Mirage;IEM Katowice 2019;Majors;S
636;28/2/19;Natus Vincere (16);FaZe (13);inf  Inferno;IEM Katowice 2019;Majors;S
637;24/2/19;Cloud9 (9);FaZe (16);d2  Dust2;IEM Katowice 2019;Majors;S
638;24/2/19;FaZe (16);Cloud9 (14);cch  Cache;IEM Katowice 2019;Majors;S
639;24/2/19;Ninjas in Pyjamas (16);Vitality (7);mrg  Mirage;IEM Katowice 2019;Majors;S
640;24/2/19;Vitality (16);Ninjas in Pyjamas (8);ovp  Overpass;IEM Katowice 2019;Majors;S
641;24/2/19;Ninjas in Pyjamas (16);Vitality (7);cch  Cache;IEM Katowice 2019;Majors;S
642;24/2/19;AVANGAR (7);ENCE (16);trn  Train;IEM Katowice 2019;Majors;S
643;24/2/19;ENCE (16);AVANGAR (12);mrg  Mirage;IEM Katowice 2019;Majors;S
644;23/2/19;HellRaisers (12);Cloud9 (16);cch  Cache;IEM Katowice 2019;Majors;S
645;23/2/19;Cloud9 (16);HellRaisers (8);inf  Inferno;IEM Katowice 2019;Majors;S
646;23/2/19;FaZe (16);Complexity (14);d2  Dust2;IEM Katowice 2019;Majors;S
647;23/2/19;Complexity (11);FaZe (16);mrg  Mirage;IEM Katowice 2019;Majors;S
648;23/2/19;FaZe (8);Complexity (16);cch  Cache;IEM Katowice 2019;Majors;S
649;23/2/19;G2 (10);ENCE (16);mrg  Mirage;IEM Katowice 2019;Majors;S
650;23/2/19;ENCE (19);G2 (17);d2  Dust2;IEM Katowice 2019;Majors;S
651;22/2/19;Ninjas in Pyjamas (14);MIBR (16);inf  Inferno;IEM Katowice 2019;Majors;S
652;22/2/19;MIBR (16);Ninjas in Pyjamas (6);trn  Train;IEM Katowice 2019;Majors;S
653;22/2/19;AVANGAR (11);Natus Vincere (16);trn  Train;IEM Katowice 2019;Majors;S
654;22/2/19;Natus Vincere (16);AVANGAR (6);d2  Dust2;IEM Katowice 2019;Majors;S
655;22/2/19;Renegades (16);Vitality (12);inf  Inferno;IEM Katowice 2019;Majors;S
656;22/2/19;Vitality (16);Renegades (11);cch  Cache;IEM Katowice 2019;Majors;S
657;22/2/19;Vitality (5);Renegades (16);d2  Dust2;IEM Katowice 2019;Majors;S
658;21/2/19;Liquid (16);Natus Vincere (9);d2  Dust2;IEM Katowice 2019;Majors;S
659;21/2/19;Liquid (16);Natus Vincere (14);mrg  Mirage;IEM Katowice 2019;Majors;S
660;21/2/19;NRG (16);Complexity (19);cch  Cache;IEM Katowice 2019;Majors;S
661;21/2/19;Complexity (22);NRG (19);nuke  Nuke;IEM Katowice 2019;Majors;S
662;21/2/19;Astralis (16);Renegades (2);inf  Inferno;IEM Katowice 2019;Majors;S
663;21/2/19;Renegades (9);Astralis (16);nuke  Nuke;IEM Katowice 2019;Majors;S
664;21/2/19;Astralis (17);Renegades (19);mrg  Mirage;IEM Katowice 2019;Majors;S
665;21/2/19;ENCE (16);BIG (10);ovp  Overpass;IEM Katowice 2019;Majors;S
666;21/2/19;BIG (14);ENCE (16);trn  Train;IEM Katowice 2019;Majors;S
667;21/2/19;ENCE (5);BIG (16);d2  Dust2;IEM Katowice 2019;Majors;S
668;21/2/19;Vitality (16);Cloud9 (14);mrg  Mirage;IEM Katowice 2019;Majors;S
669;21/2/19;Ninjas in Pyjamas (16);HellRaisers (5);ovp  Overpass;IEM Katowice 2019;Majors;S
670;21/2/19;FaZe (13);AVANGAR (16);mrg  Mirage;IEM Katowice 2019;Majors;S
671;21/2/19;MIBR (16);G2 (12);inf  Inferno;IEM Katowice 2019;Majors;S
672;21/2/19;Liquid (16);Ninjas in Pyjamas (13);ovp  Overpass;IEM Katowice 2019;Majors;S
673;20/2/19;Astralis (16);Cloud9 (0);trn  Train;IEM Katowice 2019;Majors;S
674;20/2/19;Natus Vincere (25);Vitality (22);mrg  Mirage;IEM Katowice 2019;Majors;S
675;20/2/19;FaZe (14);Renegades (16);inf  Inferno;IEM Katowice 2019;Majors;S
676;20/2/19;AVANGAR (16);NRG (13);ovp  Overpass;IEM Katowice 2019;Majors;S
677;20/2/19;MIBR (16);Complexity (9);mrg  Mirage;IEM Katowice 2019;Majors;S
678;20/2/19;ENCE (12);HellRaisers (16);d2  Dust2;IEM Katowice 2019;Majors;S
679;20/2/19;BIG (13);G2 (16);mrg  Mirage;IEM Katowice 2019;Majors;S
680;20/2/19;Cloud9 (16);MIBR (3);inf  Inferno;IEM Katowice 2019;Majors;S
681;20/2/19;Complexity (6);Astralis (16);nuke  Nuke;IEM Katowice 2019;Majors;S
682;20/2/19;Ninjas in Pyjamas (16);NRG (14);nuke  Nuke;IEM Katowice 2019;Majors;S
683;20/2/19;AVANGAR (12);Liquid (16);ovp  Overpass;IEM Katowice 2019;Majors;S
684;20/2/19;Natus Vincere (16);G2 (7);inf  Inferno;IEM Katowice 2019;Majors;S
685;20/2/19;HellRaisers (4);FaZe (16);trn  Train;IEM Katowice 2019;Majors;S
686;20/2/19;ENCE (13);Renegades (16);inf  Inferno;IEM Katowice 2019;Majors;S
687;20/2/19;BIG (11);Vitality (16);mrg  Mirage;IEM Katowice 2019;Majors;S
688;7/11/21;G2 (19);Natus Vincere (22);nuke  Nuke;PGL Major Stockholm 2021;Majors;S
689;7/11/21;Natus Vincere (16);G2 (11);anc  Ancient;PGL Major Stockholm 2021;Majors;S
690;6/11/21;Natus Vincere (16);Gambit (3);mrg  Mirage;PGL Major Stockholm 2021;Majors;S
691;6/11/21;Natus Vincere (16);Gambit (8);ovp  Overpass;PGL Major Stockholm 2021;Majors;S
692;6/11/21;G2 (19);Heroic (15);inf  Inferno;PGL Major Stockholm 2021;Majors;S
693;6/11/21;Heroic (10);G2 (16);mrg  Mirage;PGL Major Stockholm 2021;Majors;S
694;6/11/21;G2 (12);Heroic (16);nuke  Nuke;PGL Major Stockholm 2021;Majors;S
695;5/11/21;Vitality (13);Natus Vincere (16);nuke  Nuke;PGL Major Stockholm 2021;Majors;S
696;5/11/21;Natus Vincere (16);Vitality (11);d2  Dust2;PGL Major Stockholm 2021;Majors;S
697;5/11/21;FURIA (10);Gambit (16);ovp  Overpass;PGL Major Stockholm 2021;Majors;S
698;5/11/21;Gambit (19);FURIA (17);inf  Inferno;PGL Major Stockholm 2021;Majors;S
699;4/11/21;Ninjas in Pyjamas (11);G2 (16);mrg  Mirage;PGL Major Stockholm 2021;Majors;S
700;4/11/21;G2 (16);Ninjas in Pyjamas (11);inf  Inferno;PGL Major Stockholm 2021;Majors;S
701;4/11/21;Heroic (16);Virtus.pro (12);inf  Inferno;PGL Major Stockholm 2021;Majors;S
702;4/11/21;Virtus.pro (16);Heroic (13);anc  Ancient;PGL Major Stockholm 2021;Majors;S
703;4/11/21;Heroic (16);Virtus.pro (10);mrg  Mirage;PGL Major Stockholm 2021;Majors;S
704;2/11/21;Ninjas in Pyjamas (19);Copenhagen Flames (17);anc  Ancient;PGL Major Stockholm 2021;Majors;S
705;2/11/21;Copenhagen Flames (13);Ninjas in Pyjamas (16);inf  Inferno;PGL Major Stockholm 2021;Majors;S
706;2/11/21;Ninjas in Pyjamas (10);Copenhagen Flames (16);nuke  Nuke;PGL Major Stockholm 2021;Majors;S
707;2/11/21;FaZe (11);Virtus.pro (16);ovp  Overpass;PGL Major Stockholm 2021;Majors;S
708;2/11/21;Virtus.pro (16);FaZe (14);anc  Ancient;PGL Major Stockholm 2021;Majors;S
709;2/11/21;FaZe (16);Virtus.pro (13);inf  Inferno;PGL Major Stockholm 2021;Majors;S
710;2/11/21;Vitality (16);Entropiq (5);d2  Dust2;PGL Major Stockholm 2021;Majors;S
711;2/11/21;Entropiq (16);Vitality (13);ovp  Overpass;PGL Major Stockholm 2021;Majors;S
712;2/11/21;Vitality (16);Entropiq (14);mrg  Mirage;PGL Major Stockholm 2021;Majors;S
713;1/11/21;Virtus.pro (22);MOUZ (18);vtg  Vertigo;PGL Major Stockholm 2021;Majors;S
714;1/11/21;MOUZ (3);Virtus.pro (16);inf  Inferno;PGL Major Stockholm 2021;Majors;S
715;1/11/21;Virtus.pro (9);MOUZ (16);anc  Ancient;PGL Major Stockholm 2021;Majors;S
716;1/11/21;Copenhagen Flames (11);Heroic (16);ovp  Overpass;PGL Major Stockholm 2021;Majors;S
717;1/11/21;Heroic (13);Copenhagen Flames (16);anc  Ancient;PGL Major Stockholm 2021;Majors;S
718;1/11/21;Copenhagen Flames (4);Heroic (16);nuke  Nuke;PGL Major Stockholm 2021;Majors;S
719;1/11/21;Gambit (16);Ninjas in Pyjamas (6);inf  Inferno;PGL Major Stockholm 2021;Majors;S
720;1/11/21;Ninjas in Pyjamas (13);Gambit (16);d2  Dust2;PGL Major Stockholm 2021;Majors;S
721;1/11/21;Vitality (16);Astralis (13);d2  Dust2;PGL Major Stockholm 2021;Majors;S
722;1/11/21;Astralis (16);Vitality (14);vtg  Vertigo;PGL Major Stockholm 2021;Majors;S
723;1/11/21;Vitality (16);Astralis (10);nuke  Nuke;PGL Major Stockholm 2021;Majors;S
724;1/11/21;FURIA (16);Entropiq (12);anc  Ancient;PGL Major Stockholm 2021;Majors;S
725;1/11/21;Entropiq (16);FURIA (8);nuke  Nuke;PGL Major Stockholm 2021;Majors;S
726;1/11/21;FURIA (16);Entropiq (6);vtg  Vertigo;PGL Major Stockholm 2021;Majors;S
727;1/11/21;Liquid (19);FaZe (22);mrg  Mirage;PGL Major Stockholm 2021;Majors;S
728;1/11/21;FaZe (16);Liquid (8);inf  Inferno;PGL Major Stockholm 2021;Majors;S
729;31/10/21;ENCE (10);MOUZ (16);vtg  Vertigo;PGL Major Stockholm 2021;Majors;S
730;31/10/21;MOUZ (16);ENCE (6);mrg  Mirage;PGL Major Stockholm 2021;Majors;S
731;31/10/21;Natus Vincere (16);Ninjas in Pyjamas (9);ovp  Overpass;PGL Major Stockholm 2021;Majors;S
732;31/10/21;Ninjas in Pyjamas (9);Natus Vincere (16);nuke  Nuke;PGL Major Stockholm 2021;Majors;S
733;31/10/21;Vitality (16);Evil Geniuses (12);d2  Dust2;PGL Major Stockholm 2021;Majors;S
734;31/10/21;Evil Geniuses (5);Vitality (16);vtg  Vertigo;PGL Major Stockholm 2021;Majors;S
735;31/10/21;Vitality (13);Evil Geniuses (16);inf  Inferno;PGL Major Stockholm 2021;Majors;S
736;31/10/21;G2 (16);Entropiq (8);d2  Dust2;PGL Major Stockholm 2021;Majors;S
737;31/10/21;G2 (16);Entropiq (14);mrg  Mirage;PGL Major Stockholm 2021;Majors;S
738;31/10/21;Heroic (16);Astralis (7);anc  Ancient;PGL Major Stockholm 2021;Majors;S
739;31/10/21;FURIA (16);Liquid (9);inf  Inferno;PGL Major Stockholm 2021;Majors;S
740;31/10/21;FaZe (6);Copenhagen Flames (16);anc  Ancient;PGL Major Stockholm 2021;Majors;S
741;31/10/21;Virtus.pro (14);Gambit (16);vtg  Vertigo;PGL Major Stockholm 2021;Majors;S
742;30/10/21;Ninjas in Pyjamas (16);Astralis (1);inf  Inferno;PGL Major Stockholm 2021;Majors;S
743;30/10/21;MOUZ (9);FURIA (16);inf  Inferno;PGL Major Stockholm 2021;Majors;S
744;30/10/21;Natus Vincere (16);Virtus.pro (4);ovp  Overpass;PGL Major Stockholm 2021;Majors;S
745;30/10/21;Vitality (12);Heroic (16);ovp  Overpass;PGL Major Stockholm 2021;Majors;S
746;30/10/21;Gambit (9);Entropiq (16);vtg  Vertigo;PGL Major Stockholm 2021;Majors;S
747;30/10/21;ENCE (8);Liquid (16);d2  Dust2;PGL Major Stockholm 2021;Majors;S
748;30/10/21;FaZe (7);G2 (16);mrg  Mirage;PGL Major Stockholm 2021;Majors;S
749;30/10/21;Copenhagen Flames (16);Evil Geniuses (2);nuke  Nuke;PGL Major Stockholm 2021;Majors;S
750;30/10/21;Astralis (16);FURIA (10);inf  Inferno;PGL Major Stockholm 2021;Majors;S
751;30/10/21;Ninjas in Pyjamas (16);MOUZ (12);inf  Inferno;PGL Major Stockholm 2021;Majors;S
752;30/10/21;Natus Vincere (16);Heroic (11);anc  Ancient;PGL Major Stockholm 2021;Majors;S
753;30/10/21;Virtus.pro (16);Vitality (14);inf  Inferno;PGL Major Stockholm 2021;Majors;S
754;30/10/21;Liquid (9);Entropiq (16);vtg  Vertigo;PGL Major Stockholm 2021;Majors;S
755;30/10/21;ENCE (7);Gambit (16);ovp  Overpass;PGL Major Stockholm 2021;Majors;S
756;30/10/21;G2 (16);Copenhagen Flames (11);anc  Ancient;PGL Major Stockholm 2021;Majors;S
757;30/10/21;FaZe (16);Evil Geniuses (6);d2  Dust2;PGL Major Stockholm 2021;Majors;S
